ID,BD,LF,NL,AY,WRaps,SM,WW,WG,ZR,WT,WR,AG,WT_Bio,SG_Bio,LU_Bio,ZR_Bio,WW_Bio,SM_Bio,Wraps_Bio,WG_Bio,PAST,PASE,FRSD,URLD,linE,Nmin,Norg,Pmin,Porg,SQ,BAU,LSH,LSP,OrgCrops_total,N_total,P_total,UNIT_000010080,UNIT_000020041,UNIT_000020043,UNIT_000020047,UNIT_000010081,UNIT_000010054,UNIT_000010168,UNIT_000010069,UNIT_000010061,UNIT_000010074,UNIT_000020070,UNIT_000010130,UNIT_000010123,UNIT_000010105,UNIT_000010058,UNIT_000010073,UNIT_000010078,UNIT_000020044,UNIT_000020077,UNIT_000010062,UNIT_000010111,UNIT_000010057,UNIT_000010071,UNIT_000020046,UNIT_000010075,UNIT_000010127,UNIT_000010118,UNIT_000010117,UNIT_000010046,UNIT_000010047,UNIT_000010133,UNIT_000010170,UNIT_000020052,UNIT_000020040,UNIT_000010121,UNIT_000010132,UNIT_000010092,UNIT_000010098,UNIT_000010055,UNIT_000020054,UNIT_000020088,UNIT_000020086,UNIT_000020069,UNIT_000020067,UNIT_000010068,UNIT_000010125,UNIT_000010112,UNIT_000010131,UNIT_000010205,UNIT_000020072,UNIT_000020050,UNIT_000010116,UNIT_000010126,UNIT_000020045,UNIT_000020074,UNIT_000010152,UNIT_000010070,UNIT_000010209,UNIT_000010072,UNIT_000010100,UNIT_000010179,UNIT_000010122,UNIT_000010079,UNIT_000010049,UNIT_000010119,UNIT_000070047,UNIT_000070099,UNIT_000070045,UNIT_000070082,UNIT_000070112,UNIT_000070075,UNIT_000010201,UNIT_000010056,UNIT_000010163,UNIT_000010199,UNIT_000010147,UNIT_000070078,UNIT_000070051,UNIT_000070084,UNIT_000010048,UNIT_000010171,UNIT_000010052,UNIT_000070050,UNIT_000070079,UNIT_000070081,UNIT_000070090,UNIT_000070057,UNIT_000030005,UNIT_000070046,UNIT_000010165,UNIT_000010045,UNIT_000010064,UNIT_000040001,UNIT_000030008,UNIT_000030010,UNIT_000010103,UNIT_000030009,UNIT_000070056,UNIT_000070080,UNIT_000070042,UNIT_000040003,UNIT_000030006,UNIT_000030019,UNIT_000060048,UNIT_000010102,UNIT_000070083,UNIT_000060027,UNIT_000060026,UNIT_000060066,UNIT_000060068,UNIT_000060082,UNIT_000070073,UNIT_000050054,UNIT_000050053,UNIT_000050025,UNIT_000060023,UNIT_000060024,UNIT_000010060,UNIT_000050050,UNIT_000010128,UNIT_000050027,UNIT_000060019,UNIT_000060062,UNIT_000050026,UNIT_000060046,UNIT_000050030,UNIT_000060076,UNIT_000050028,UNIT_000070043,UNIT_000050052,UNIT_000010066,UNIT_000080020,UNIT_000050032,UNIT_000080029,UNIT_000080027,UNIT_000070053,UNIT_000080031,UNIT_000080038,UNIT_000080040,UNIT_000060025,UNIT_000010104,UNIT_000080043,UNIT_000080028,UNIT_000080053,UNIT_000080025,UNIT_000070044,UNIT_000080048,UNIT_000050051,UNIT_000050056,UNIT_000050041,UNIT_000080019,UNIT_000060018,UNIT_000050042,UNIT_000050022,UNIT_000080049,UNIT_000080045,UNIT_000050046,UNIT_000080026,UNIT_000080041,UNIT_000010063,UNIT_000050033,UNIT_000080036,UNIT_000090060,UNIT_000090057,UNIT_000090040,UNIT_000090055,UNIT_000090077,UNIT_000090037,UNIT_000090043,UNIT_000080023,UNIT_000090045,UNIT_000060022,UNIT_000090035,UNIT_000090059,UNIT_000050029,UNIT_000090038,UNIT_000090042,UNIT_000090066,UNIT_000090058,UNIT_000090080,UNIT_000090036,UNIT_000090062,UNIT_000090034,UNIT_000090053,UNIT_000090061
2_1412,5.7,89.8257,11535.93,3.457525,21.0411831,14.2820207,31.69087801,13.28013228,1.53177284,0.006236563,5.011378925,0.08327185,0.320220635,0.36185656,0.640441274,0.041635925,0.08327185,0.041635925,0,0,9.921431068,0.975963343,0,0.686669169,0.633704137,99.78696214,63.62110509,13.59649543,39.87402315,0.508206376,0.208945468,0.040876555,0.241971601,1.489062169,163.4080672,53.47051859,1,2,1,4,4,4,4,4,1,1,4,2,2,2,2,4,2,2,2,2,1,4,4,1,1,1,4,3,4,4,1,1,2,1,4,4,3,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,3,2,1,3,3,2,3,1,4,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,4,2,2,1,2,3,1,2,1,2,2,2,3,3,4,1,1,3,1,1,1,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,1,1,4,1,2,1,4,2,1,1,3,1,3,3,3,3,3,3,1,3,1,2,2,2,1,1
2_1419,3.7,90.0214,10679.41,3.23337,17.73877147,14.19543523,31.42799798,14.2306194,0.979456334,0,6.228023857,0.851649656,0.598405891,0.220917899,0.398776056,0.021529872,0.048336836,0.021529872,0.409572048,0.813867004,9.365494389,1.584322456,0,0.86529376,0.748904044,93.39304624,61.57518641,13.80353842,38.76391713,0.480208913,0.242994162,0.193367591,0.083429333,2.532935479,154.9682327,52.56745556,1,2,2,2,3,3,3,3,1,3,3,3,1,3,3,3,3,2,3,2,3,3,3,4,3,3,2,2,1,3,1,3,2,1,4,2,3,1,1,1,4,2,1,1,1,1,1,2,1,1,3,2,2,1,1,1,1,1,4,1,1,1,4,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,3,2,1,3,3,2,3,1,4,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,4,2,2,1,2,3,1,2,1,2,2,2,3,3,4,1,1,3,1,1,1,1,1,1,1,1,2,1,4,1,2,2,2,2,2,2,1,1,4,1,2,1,2,2,1,1,3,1,3,3,3,3,3,3,1,3,1,2,2,2,1,1
2_1420,24.1,90.0864,11224.76,3.221609,17.70737468,14.95315829,32.6031357,13.86336954,1.475536308,0.015297231,5.292081231,0.088880835,0.303439908,0.347880326,0.606879821,0.044440418,0.088880835,0.044440418,0,0,9.201755181,1.462650634,0.053716815,1.847081818,0.653053875,96.16609212,60.22094038,14.9149317,37.56331058,0.407497055,0.17522684,0.174780279,0.242495826,1.435961726,156.3870325,52.47824228,2,1,1,4,4,4,4,4,1,1,4,2,2,2,2,2,1,2,2,3,2,1,4,2,1,1,4,3,4,4,1,1,2,1,4,2,3,1,1,2,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,1,4,3,2,1,1,1,1,1,2,1,2,2,2,1,1,4,2,2,2,1,1,3,3,2,4,3,3,2,1,1,1,4,3,1,3,1,1,1,1,4,1,1,2,4,1,1,2,2,4,2,2,2,2,3,2,2,2,2,2,1,2,1,2,3,4,3,3,3,2,1,4,1,2,3,4,2,4,3,1,2,3,2,3,4,2,3,2,4,2,1,2,3,2,2,2,2,3,2,1,4,1,1,1,1,2,4,3,3,3,3,1,3,3,3,3,1,3,2,2,2,3,1,1
2_1421,4,89.8114,11629.55,3.505934,21.30082658,14.42905439,31.90971631,13.10525078,1.539099665,0.015297231,4.759563722,0.088880835,0.308108926,0.352549344,0.616217856,0.044440418,0.088880835,0.044440418,0,0,10.01980403,0.87759038,0,0.500278292,0.597996169,100.3099479,63.59247463,13.75022256,39.83523673,0.490635153,0.195839859,0.038494894,0.275030094,1.454637796,163.9024226,53.58545929,2,4,4,4,4,4,4,4,4,4,2,1,2,2,2,2,1,2,2,2,1,1,4,2,1,1,4,3,4,4,1,1,2,1,4,4,3,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,3,2,1,3,3,2,3,1,4,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,4,2,2,1,2,3,1,2,1,2,2,2,3,3,4,1,1,3,1,1,1,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,1,1,4,1,2,1,4,1,1,1,3,3,4,1,3,2,3,3,1,4,2,2,1,3,1,1
2_1433,4,89.7907,11501.32,3.508812,21.18187296,14.34975197,31.75111148,13.26385561,1.539099665,0.015297231,4.957819758,0.088880835,0.308108926,0.352549344,0.616217856,0.044440418,0.088880835,0.044440418,0,0,10.12335452,0.774039893,0,0.500278292,0.604995229,100.0331182,63.80913902,13.62519445,39.99243184,0.510963408,0.198130914,0.037459389,0.25344629,1.454637796,163.8422573,53.61762629,2,4,4,4,4,4,4,4,1,4,4,2,2,2,2,2,1,2,2,2,1,1,4,2,1,1,4,3,4,4,1,1,2,1,4,4,3,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,4,2,1,3,3,2,3,1,4,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,4,2,2,1,2,3,1,2,1,2,2,2,3,3,4,1,1,3,3,1,1,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,1,1,4,1,2,1,4,1,1,1,3,3,4,1,3,2,3,3,1,4,2,2,1,3,1,1
2_1435,18.7,93.5743,10718.35,3.016662,16.14067228,13.9399629,31.0398002,13.15557862,0.765731676,0,4.97531742,1.707925891,0.216147418,0.760454584,0.131002746,0.694953212,1.398270106,0.694953212,0.167373432,0.326383171,9.060020451,1.700816754,0.188332449,2.936303506,0.668603042,92.11400149,58.12319973,14.28312635,36.42184899,0.187911775,0.466559664,0.177013086,0.168515474,4.38953788,150.2372012,50.70497534,3,4,4,2,1,4,2,2,3,3,3,1,4,2,2,2,3,2,2,2,2,2,1,2,3,2,2,2,3,2,4,2,2,2,2,2,2,3,2,4,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,2,2,2,4,2,1,1,1,3,2,2,2,3,3,4,2,2,2,3,4,2,2,2,2,2,4,2,3,3,1,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,1,1,2,1,4,2,1,2,1,3,3,3,2,3,3,2,4,4,2,4,3,3,4,2,4,2,2,3,2,2,1,1,1,1,2,1,3,2,4,2,2,2,3,3,1,4,4,1,2,1,1,2,1,1,3,1,3,3,3,3,3,3,1,3,2,2,2,2,1,1
2_1436,15.2,89.655,11458.8,3.409927,20.17405041,14.67170465,32.19099002,13.19380498,1.525346866,0.015297231,4.729437556,0.105807357,0.316572187,0.352549344,0.616217856,0.044440418,0.088880835,0.044440418,0.008463261,0.016926522,9.772577242,1.124817169,0,1.00767568,0.625165421,99.14756501,62.45076057,14.2818066,39.05254716,0.445862511,0.180462612,0.088729824,0.284945054,1.48849084,161.5983256,53.33435375,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,1,4,2,1,1,4,3,4,4,1,1,2,1,4,2,3,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,2,1,1,1,1,1,1,2,1,2,2,3,1,1,4,2,2,2,1,1,3,3,2,4,3,3,2,1,1,1,4,1,1,3,1,1,1,1,4,1,1,2,4,1,1,2,2,4,2,2,2,2,3,2,2,2,2,2,1,2,1,2,3,3,2,3,1,2,1,2,2,2,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,1,1,4,1,2,1,1,1,1,1,3,3,3,1,3,3,3,3,1,3,2,2,2,3,1,4
2_1437,6.3,90.1821,11254.09,3.392741,19.8375425,14.19050309,31.39156706,13.45919176,1.331289917,0,5.196529354,0.495117361,0.346008689,0.479960538,0.583687641,0.18811672,0.381510529,0.18811672,0.064719055,0.124161017,9.868361443,1.029032968,0,0.844583662,0.651514784,97.6774256,62.6094718,13.64557684,39.25928402,0.486557852,0.236127471,0.074905834,0.202408843,2.356280908,160.2868974,52.90486085,1,3,3,4,3,4,2,2,2,3,3,1,4,2,2,2,3,2,2,2,1,1,4,2,1,1,4,3,4,4,1,1,2,1,4,4,3,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,3,2,1,3,3,4,3,1,4,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,4,2,2,1,2,3,1,2,1,2,2,2,3,3,4,1,1,3,1,1,1,1,1,1,1,1,2,1,4,1,3,2,2,2,2,1,1,1,4,1,2,1,4,2,1,1,3,1,3,3,3,3,3,3,1,3,2,2,2,2,1,1
2_1439,7.4,89.6636,11502.78,3.473689,20.72316362,14.38367939,31.89713266,13.37564267,1.53177284,0.006236563,5.056059965,0.08327185,0.320220635,0.36185656,0.640441274,0.041635925,0.08327185,0.041635925,0,0,10.09358375,0.803810658,0,0.556583869,0.650998939,99.41293526,63.35272208,13.74776016,39.69222728,0.498051956,0.209579714,0.053270254,0.239098075,1.489062169,162.7656573,53.43998743,1,2,1,4,4,4,4,4,1,1,4,2,2,2,2,4,2,2,2,2,1,4,4,1,1,1,4,3,4,4,1,1,2,1,4,4,3,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,3,2,1,3,3,2,3,1,4,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,4,2,2,1,2,3,1,2,1,2,2,2,3,3,4,2,1,1,2,3,1,1,4,2,1,1,1,1,4,1,2,2,2,2,2,2,1,1,4,1,2,1,1,1,1,1,3,3,3,1,3,2,3,3,1,4,2,2,1,3,1,1
2_1444,21.5,92.1021,10024.43,2.925059,13.51331845,14.25661277,31.03594912,14.61523503,0.491430749,0,6.526252859,1.802482091,0.535784872,0.483067055,0.122887972,0.42162307,0.848523225,0.42162307,0.484895071,0.96451305,9.0224834,1.862614391,0.156620112,2.434083643,0.794637726,87.40546817,57.71296752,14.63832099,36.28877842,0.338694228,0.31529829,0.324999676,0.021007805,4.282917385,145.1184357,50.92709941,1,2,2,2,3,3,3,3,1,3,3,3,1,3,3,3,3,2,3,2,3,2,3,4,3,3,2,2,1,3,1,3,2,1,4,2,3,1,1,1,4,2,1,1,1,1,1,2,1,1,2,2,2,3,2,3,3,3,2,2,2,1,2,3,2,2,2,3,4,3,2,3,2,2,2,2,2,2,2,1,1,2,1,1,1,1,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,1,1,1,2,4,2,2,2,2,1,2,2,2,2,2,1,3,1,3,3,3,2,3,3,2,1,4,1,2,3,3,4,2,1,1,1,3,1,1,4,2,1,1,1,1,4,4,1,2,2,2,2,1,1,1,1,1,2,1,3,2,1,3,3,3,3,3,3,3,3,3,1,4,2,2,2,3,1,4
2_1448,25.9,92.3593,10821.08,2.999728,14.3868671,14.06509367,31.32379436,13.78370707,0.707296533,0,5.593510234,1.645085349,0.339778592,0.707296533,0.238173233,0.588209917,1.190060611,0.588209917,0.247973547,0.482306309,9.023777781,1.926039064,0.156620112,3.006200085,0.723958147,89.31866543,57.11854226,14.66552947,35.79616734,0.186578562,0.447804082,0.253964042,0.111653313,4.382008659,146.4372077,50.46169681,3,3,3,3,3,4,2,2,1,3,3,1,4,2,2,2,3,2,2,2,2,2,1,1,3,2,2,2,2,2,4,2,2,2,2,2,2,3,2,4,1,2,2,1,1,1,1,2,1,1,3,2,2,3,2,3,3,3,2,2,2,1,2,3,2,2,2,3,4,3,2,3,2,2,2,2,2,2,2,2,2,2,1,3,3,2,4,3,1,2,2,3,1,4,2,1,4,1,1,1,1,4,1,1,2,4,1,1,2,2,4,2,2,2,2,3,2,2,2,2,2,1,2,1,2,3,3,2,3,1,2,1,2,2,2,3,3,4,1,1,2,2,3,2,1,2,2,1,2,3,2,3,2,4,2,2,2,3,3,1,4,4,2,1,1,3,2,1,3,3,3,3,1,3,3,3,1,1,3,2,2,2,3,1,4
2_1451,6,90.1464,11228.4,3.392724,19.94697246,14.20132611,31.25171416,13.47590421,1.331289917,0,5.207830296,0.495117361,0.346008689,0.479960538,0.583687641,0.18811672,0.381510529,0.18811672,0.064719055,0.124161017,9.868361443,1.029032968,0,0.836170185,0.665684966,97.8649949,62.85195074,13.60757526,39.41374779,0.508756488,0.22250411,0.072109971,0.196629432,2.356280908,160.7169456,53.02132305,1,3,3,4,3,4,2,2,1,3,3,1,4,2,2,2,3,2,2,2,1,1,4,2,1,1,4,3,4,4,1,1,2,1,4,4,3,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,3,2,1,3,3,2,3,1,4,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,4,2,2,1,2,3,1,2,1,2,2,2,3,3,4,1,1,3,1,1,1,1,1,1,1,1,2,1,4,1,2,2,2,2,2,2,1,1,1,1,2,1,2,2,1,1,3,1,3,3,3,3,3,3,1,3,1,2,2,2,1,1
2_1454,18.8,89.4586,11121.49,3.294136,18.45431483,14.8365118,32.59949341,13.90602699,1.51336258,0.006236563,5.344686206,0.08327185,0.344767647,0.386403573,0.689535299,0.041635925,0.08327185,0.041635925,0,0,9.369377532,1.463297824,0,0.836170185,0.681471178,96.63777123,60.86326773,14.56827043,38.00738575,0.437203101,0.184222789,0.1486985,0.22987561,1.58725022,157.501039,52.57565618,1,2,1,4,4,4,4,4,1,1,4,2,2,2,2,1,2,2,2,2,1,4,4,1,1,1,4,3,4,4,1,1,2,1,4,4,3,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,1,1,1,2,4,2,2,2,2,1,2,2,2,2,2,2,3,1,3,3,3,2,3,3,2,1,4,1,2,3,3,4,2,1,1,1,3,1,1,4,2,1,1,3,1,4,4,1,2,2,2,2,1,1,1,1,1,2,1,3,2,4,3,1,1,3,1,3,3,3,3,1,3,2,2,2,3,1,1
2_1462,21.4,91.8422,10002.41,2.885581,13.38159029,14.30139614,31.20133673,14.65063414,0.491430749,0,6.539260283,1.802482091,0.535784872,0.483067055,0.122887972,0.42162307,0.848523225,0.42162307,0.484895071,0.96451305,8.078879584,2.736968818,0.156620112,2.376483684,0.804710016,87.05626815,56.85650519,14.65086915,35.71784022,0.318385389,0.324384845,0.339710318,0.017519448,4.282917385,143.9127733,50.36870937,1,2,2,2,3,3,3,3,1,3,3,3,1,3,3,3,3,2,3,2,3,2,3,4,3,3,2,2,1,3,1,3,2,1,4,2,3,1,1,1,4,2,1,1,1,1,1,2,1,1,2,2,2,3,2,3,3,3,2,2,2,1,2,3,2,2,2,3,4,3,2,3,2,2,2,2,2,2,2,1,1,2,1,1,1,1,3,3,3,2,1,1,1,1,1,1,1,1,1,2,1,4,1,3,4,3,3,3,3,1,1,2,2,1,2,1,2,2,2,2,2,1,3,1,3,3,3,2,3,3,2,1,4,1,2,3,3,3,2,1,1,1,3,1,1,4,2,1,4,2,1,4,4,1,2,2,2,2,1,1,1,1,1,2,1,3,2,1,3,3,2,3,3,3,3,3,3,1,3,2,2,2,3,1,4
2_1463,30.9,90.3271,11352.36,2.860907,14.22798064,15.28208498,32.66482145,13.98811022,1.091334251,0.006236563,5.117386805,1.020642721,0.210955669,0.671592713,0.37222702,0.485479204,0.9709584,0.485479204,0.02484216,0.04968432,7.154691484,3.440464942,0.102903297,2.63212395,0.686124651,91.13506106,55.15952838,15.84937366,34.21955171,0.22467867,0.222995974,0.306515914,0.245809441,3.27121869,146.2945894,50.06892537,1,2,1,4,4,4,4,4,1,1,4,2,2,2,2,4,2,2,2,2,1,4,4,1,1,1,4,3,4,4,1,1,2,1,4,4,3,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,3,2,2,2,1,2,3,2,2,2,3,4,3,2,3,4,2,2,2,2,2,2,2,2,2,1,3,3,2,4,3,1,2,2,3,1,4,2,2,3,3,4,3,3,3,3,3,4,4,1,4,2,1,3,3,3,3,3,3,1,3,3,3,4,4,2,3,3,3,3,3,3,3,3,3,3,4,3,1,4,2,4,4,2,2,3,2,3,4,2,3,2,4,2,3,2,4,2,2,2,2,3,2,1,4,4,2,1,3,2,1,3,3,3,3,3,3,3,3,3,1,3,2,4,2,2,1,1
2_1465,7.7,89.02,12419.06,3.523552,21.57071748,14.24932487,32.04947767,12.7381596,1.525346866,0.015297231,4.484982073,0.105807357,0.316572187,0.352549344,0.616217856,0.044440418,0.088880835,0.044440418,0.008463261,0.016926522,9.76998848,1.062686876,0,0.939720673,0.613177177,100.6148044,63.19686004,13.69977836,39.59211901,0.416680689,0.27134758,0.026534812,0.285436918,1.48849084,163.8116644,53.29189737,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,1,4,2,1,1,4,3,4,4,1,1,2,1,4,2,3,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,2,1,1,1,1,1,1,2,1,2,2,3,1,1,4,2,2,2,1,1,3,3,2,4,3,3,2,1,1,1,4,1,1,3,1,1,1,2,1,1,1,1,2,1,1,1,2,4,3,2,2,2,1,2,2,2,2,2,2,2,4,2,1,2,2,2,2,2,2,2,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,2,1,2,4,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,4,1,3,3,3,3,1,3,2,2,2,3,1,1
2_1469,6,90.1336,11224.77,3.389845,19.91089159,14.20934408,31.2677501,13.48392218,1.331289917,0,5.211839281,0.495117361,0.346008689,0.479960538,0.583687641,0.18811672,0.381510529,0.18811672,0.064719055,0.124161017,9.868361443,1.029032968,0,0.836170185,0.666282419,97.82132063,62.81549285,13.62221825,39.38918379,0.507313253,0.22250411,0.073553206,0.196629432,2.356280908,160.6368135,53.01140204,1,3,3,4,3,4,2,2,1,3,3,1,4,2,2,2,3,2,2,2,1,1,4,2,1,1,4,3,4,4,1,1,2,1,4,4,3,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,3,2,1,3,3,2,3,1,4,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,4,2,2,1,2,3,1,2,1,2,2,2,3,3,4,1,1,3,1,1,1,1,1,1,1,1,2,1,4,1,2,2,2,2,2,2,1,1,1,1,2,1,2,2,3,1,3,1,3,3,3,3,3,3,1,3,1,2,2,2,1,1
2_1475,20.9,92.4186,11092.75,3.20508,18.43553754,14.27406011,31.01211632,12.89289645,1.044271171,0.006236563,4.571539659,1.019434632,0.265458358,0.624529632,0.380270674,0.434394297,0.868788587,0.434394297,0.075323023,0.150646046,8.865216097,2.032178314,0.156620112,2.456088121,0.648774166,96.30753635,60.4273934,14.26298541,37.80382946,0.351282084,0.281087798,0.123037395,0.244592723,3.233804913,156.7349298,52.06681487,1,2,1,4,4,4,4,4,1,1,4,2,2,2,2,4,2,2,2,2,1,4,4,1,1,1,4,3,4,4,1,1,2,1,4,4,3,1,1,2,2,1,2,4,1,1,2,2,1,2,3,2,3,1,2,3,3,2,2,2,2,2,1,1,1,2,2,2,4,3,2,2,4,4,2,2,2,2,2,4,2,4,1,1,2,2,3,4,1,2,2,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,1,2,2,1,4,2,1,2,1,3,3,3,2,3,3,2,4,4,2,4,3,3,4,2,4,2,2,3,2,2,1,1,1,1,2,1,3,2,4,2,2,2,3,3,1,4,4,1,2,1,1,2,1,1,3,1,3,3,3,3,3,3,1,3,2,2,2,2,1,1
2_1477,19.8,92.0543,9122.5,2.560405,8.71325197,15.50956704,33.01690169,15.80278394,0.596703225,0,7.062755846,1.651836045,0.474237762,0.505206661,0.167167185,0.42162307,0.856886918,0.42162307,0.417935741,0.822230697,7.999275147,2.783566538,0.253698694,2.522748748,0.838127865,81.8104564,52.43339241,16.67736686,32.66302461,0.202674191,0.239311648,0.521389648,0.036624513,4.086911105,134.2438488,49.34039147,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,4,3,4,3,2,3,3,1,3,3,3,3,3,4,4,3,3,3,2,3,3,4,3,3,4,3,3,3,1,1,1,1,3,1,2,2,2,2,2,2,1,1,2,2,2,4,1,2,3,4,2,2,2,2,2,2,2,4,4,3,2,3,3,3,1,3,2,3,1,1,1,1,1,3,1,1,1,2,1,1,2,2,3,3,1,2,2,4,2,2,2,2,3,2,2,2,2,2,1,2,1,2,3,3,2,3,1,2,1,2,2,2,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,3,3,3,3,1,3,3,3,3,1,3,2,2,2,3,1,4
3_2,1.6,90.8736,11321.13,3.440457,20.65826355,13.42960804,28.87369972,14.43002951,1.00042145,0,6.228234044,0,0.986780665,0.986780665,1.973561344,0,0,0,0,0,9.765458146,1.184358699,0,0.482804147,0.792345338,98.45818226,64.91363057,12.3970737,40.74128925,0.986344279,0.004828041,0.008827679,0,3.947122673,163.3718128,53.13836295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3_31,23.7,91.2657,10382.25,3.021924,14.39358627,15.07284044,32.00563798,14.46602581,0.934280367,0.006236563,5.814935133,1.17195919,0.314403033,0.577185629,0.313972759,0.42019925,0.848762188,0.42019925,0.174144041,0.339924389,10.1110579,0.728089364,0.156620112,1.729940329,0.736450375,90.80732693,58.30017633,15.39628939,36.4176365,0.363811693,0.198681026,0.279282136,0.158225145,3.408790539,149.1075033,51.8139259,3,3,1,4,4,4,2,3,1,4,1,1,1,1,1,4,2,1,1,1,1,1,4,1,1,1,1,1,4,1,2,2,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,4,1,2,1,1,1,1,1,2,4,2,2,2,2,2,2,2,1,1,1,1,1,1,3,3,1,3,4,3,1,2,2,3,2,2,1,4,1,4,3,3,3,3,3,3,1,4,3,1,3,1,4,2,3,1,2,2,2,3,2,4,2,2,2,1,2,1,3,3,1,3,4,4,1,3,1,3,3,3,3,1,3,2,4,2,2,2,2,2,2,2,2,3,3,1,3,2,1,3,1,1,1,4,1,2,1,1,4,1,2,3,2,4,3,1,1,2,1,1,1,1,3,1,1,4,3,4,1,3,1,1,1,2,3,1,1,1,2
